Cornelius Olatunji Adebayo is a former senator of Nigeria, who was governor and later became head of the Nigerian Federal Ministry of Communications. 	 Cornelius Olatunji Adebayo is a former senator of Nigeria, who became a governor, and was later head of the Nigerian Federal Ministry of Communications.	0	1	0.70916384	0.2908362
It was replaced by Tarang P. Amin, who has been appointed President, Chief Executive Officer and Director of E. l. f. 	 Tarang P. Amin was replaced by Joey Shamah, who has been appointed as president, chief executive officer and director of E. l. f.	1	0	0.013464064	0.98653597
Alexandre Édouard Maurice Cossmann, full name Maurice Cossmann ( 18 September, 1850 - - 17 May, 1924 ) was a French paleontologist and malacologist. 	 Maurice Cossmann, full name Maurice Cossmann ( September 18, 1850 - May 17, 1924 ) was a French paleontologist and malacologist.	1	0	0.0041434253	0.9958566
Hawker ( postcode : 2614 ) is a suburb of the Canberra district of Belconnen, located within the Australian Capital Territory, Australia. 	 Hawker ( PLZ : 2614 ) is a suburb of the Belconnen district of Canberra, located within the Australian Capital Territory, Australia.	1	0	0.017433055	0.9825669
During his election campaign, he twice debated McCain, once in Tucson, and once in Flagstaff. 	 During his campaign, he twice debated McCain, once in Flagstaff and once in Tucson.	0	1	0.9989942	0.0010057751
In November 1989, Delaney became a member of the New York Stock Exchange and became a senior managing director at Henderson Brothers, Inc., and Bear Wagner. 	 In November 1989, Delaney became a member of the New York Stock Exchange and was senior managing director with Henderson Brothers, Inc. and Bear Wagner.	1	0	0.003367715	0.9966323
The museum is centrally located in Jiangbeizui CBD, near the confluence of the river Jialing and the river Yangtze. 	 The museum is centrally located in Jiangbeizui CBD, near the confluence of the Yangtze River and the Jialing River.	0	1	0.99686396	0.0031361042
Vermont is bordered to the north by Mitcham, to the west of Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood. 	 Vermont South is bordered to the north by Mitcham, to the west by Nunawading and Forest Hill, to the south of Vermont and to the east by Wantirna and Ringwood.	1	0	0.012527956	0.9874721
His name, Afolabi, is ` ` Born into wealth ` `. His nickname in Nigeria means Robocop because of his stiff movements. 	 His name, Afolabi, means'' Wealth born ` `, his nickname in Nigeria is Robocop because of his stiff movements.	1	0	0.0140172085	0.9859827
In 1974 the present district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the urban South Derbyshire District. 	 In 1974, the district was merged with Repton Rural District and part of the South East Derbyshire Rural District to form today's South Derbyshire District.	1	0	0.06620879	0.9337912
The album produced two singles, ` ` Dancing the Groove'' and ` ` Obey Alone''. 	 The album produced two singles, ` ` Obey the Groove'' and ` ` Dance Alone''	1	0	0.07802851	0.92197144
On December 19, 2014, the New York Yankees traded Eovaldi, Garrett Jones and Domingo Germán to the Marlins for Martín Prado and David Phelps. 	 On December 19, 2014, the New York Yankees Eovaldi, Garrett Jones, and Domingo Germán traded to the Marlins for Martín Prado and David Phelps.	1	0	0.0038970727	0.9961029
An international independent group of experts examined the impact of the accident and concluded that no one was poisoned or killed as a result of the accident. 	 An international independent group of experts examined the impact of the accident and concluded that no one was killed or poisoned as a result of the accident.	0	1	0.8784156	0.12158437
Another way to control the population of deer is to regulate the birth rate. 	 Another way to regulate deer population is to control the birth rate.	0	1	0.9512136	0.048786405
They were there for us to pray, and they were there to enjoy us. 	 They were there to enjoy us and they were there to pray for us.	0	1	0.79806507	0.20193495
The wrestler then jumps around and swings forward to fall backwards and drop the opponent's head into the mat. 	 The wrestler then jumps forward and swings around to fall backwards and let the opponent's head drop in the mat.	1	0	0.006588576	0.99341136
In May 2011, he produced, he directed and wrote his first feature film. 	 In May 2011 he wrote, directed, and produced his first feature.	0	1	0.998353	0.0016470773
Bonnie Bedelia ( born Bonnie Bedelia Culkin, 25 March 1948 ) is an American actress. 	 Bonnie Bedelia Culkin ( born March 25, 1948 ) is an American actress.	1	0	0.015143404	0.98485667
Schwarzau im Gebirge is a town in the district of Lower Austria in the Austrian state of Neunkirchen. 	 Schwarzau im Gebirge is a town in the Austrian province of Neunkirchen in the district of Lower Austria.	0	1	0.99756974	0.002430254
While the exclusion of African players was not a written rule, no black - American had played in the National Football League since 1933. 	 While the exclusion of black players was not a written rule, since 1933 no Afro - American had played in the National Football League.	1	0	0.3042275	0.69577247
In the middle Jura - lithostratigraphy, rocks of this European age are called Dogger. 	 In Middle Jurassic lithostratigraphy, rocks of this European age are called the Dogger.	0	1	0.59869194	0.40130803
One atoll in French - Polynesia Niau is named after Aleksey Greig Greig. 	 Polynesia Niau is an atoll in France, named Aleksey Greig to Greig.	1	0	0.01699176	0.98300827
It was replaced by Tarang P. Amin, who has been appointed President, Chief Executive Officer and Director of E. l. f. 	 Tarang P. Amin has been replaced by Joey Shamah, who is President, Chief Executive Officer and Director of E. l. f.	1	0	0.046129443	0.9538706
William Nicoll 7th ( great - great - great grandson of the original William ) served as School Commissioner of East Islip. 	 William Nicoll 7th ( Ur - great grandson of the original William ) served as school commissioner of East Islip.	1	0	0.0057451045	0.9942549
Following the invasion of Poland by Nazi - Germany and the Soviet Union in 1939, Osterwa was active in underground education, but was also ill. 	 Following the invasion of Poland by Nazi - Germany and the Soviet Union in 1939, Osterwa became active in underground education, but was also sick.	1	0	0.003936357	0.99606365
The Mitchell Nimbus is a series of American, single - seat, high - wing gliders that was designed by Don Mitchell in the 1950s. 	 The Mitchell Nimbus is a series of American, high - seat, single - wing gliders designed by Don Mitchell in the 1950s.	1	0	0.2170865	0.7829135
On February 20, 1959, Prime Minister John Diefenbaker terminated the project and the five completed Arrows were dismantled. 	 On 20 February 1959, Prime Minister John Diefenbaker completed the project and the five finished arrows were dismantled.	0	1	0.99894935	0.0010506551
` ` Colpoda'', a kidney - shaped ciliate common in organic rich conditions, is representative. 	 Representative is a kidney - shaped ciliate, rich in organic conditions.	1	0	0.037671767	0.9623282
João Martins Pena and Francisca de Paula Julieta Pena was born in Rio de Janeiro to Pena Martins. 	 Martins Pena was born in Rio de Janeiro to Pena João Martins and Francisca de Paula Julieta Pena.	1	0	0.21353266	0.7864673
The degree of distinction between Protestant and Catholic tendencies within the Anglican tradition is routinely a matter of debate within both specific Anglican churches and throughout the Anglican community. 	 The degree of distinction between Protestant and Catholic tendencies within the specific Anglican tradition is routinely a matter of debate both within the Anglican churches and throughout the Anglican community.	1	0	0.17741612	0.8225839
The album produced two singles, ` ` Obey the Groove'' and ` ` Dance Alone'' 	 This album produced two singles, ` ` Dance the Groove'' and ` ` Obey Alone''.	1	0	0.22498742	0.77501255
In 1880 the cultivation was introduced in Cuba by Fernando Heydrich in Matanzas. 	 Its cultivation was introduced by Fernando Heydrich in 1880 in Cuba.	1	0	0.0052100276	0.99478996
40 people were rescued, 40 saved in the lifeboats and three by the ` ` Delaware''. 	 43 people were rescued, 40 in the lifeboats and three saved by the ` ` Delaware''.	1	0	0.0031313824	0.99686867
Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval. 	 Proposals from the Met to extend east from Paddington to South Kensington and south from Moorgate to Tower Hill were accepted and received royal assent on 29 July 1864.	1	0	0.017589586	0.98241043
A new molecular entity ( NME ) contains a drug that is an active moiety that has never been approved by the FDA or marketed in the US. 	 A new molecular unit ( NME ) contains a medicine that is an active entity that has never been approved by the FDA or marketed in the US.	1	0	0.0039869067	0.99601316
A much anticipated feature of a theory of quantum gravity is that it will have no singularities or event horizons, and thus black holes would not be real artifacts. 	 A much anticipated feature of a theory of quantum gravity is that there will not be singularities or event horizons and thus black holes would not feature real artifacts.	1	0	0.0054385397	0.9945615
He married Mary, the daughter of Brooke of Selston, Nottingham, and was succeeded by his eldest son, Richard. 	 Brooke married Mary, the daughter of Timothy Pusey of Selston, Nottingham. He was succeeded by his eldest son, Richard.	1	0	0.22518884	0.7748112
The ` ` IPA'' consists of 500 supplementary, 300 basic and 200 additional symbols. 	 The ` ` IPA'' consists of 500 complementary, 300 basic and 200 supplementary symbols.	0	1	0.98619276	0.013807181
He had four siblings : twins Peter Gimbel and David Gimbel and the twins Hope Gimbel and Caral Gimbel. 	 He had four siblings : twins Hope Gimbel and Caral Gimbel and the twins Peter Gimbel and David Gimbel.	0	1	0.9994783	0.00052173797
She also acted alongside William Holden in Billy Wilder's 1978 romantic drama ` ` Fedora.'' 	 She also performed alongside Billy Wilder in William Holden's romantic drama ` ` Fedora'' 1978.	1	0	0.087547556	0.91245246
On 8 May 2015, Michel Soro Tapia lost. 	 On 8 May 2015, Tapia lost Michel Soro.	1	0	0.019397749	0.98060226
Thomas Keiser ( born March 28, 1989 ) is an American football player who is currently a free agent and played at Stanford University College Football. 	 Keiser ( born March 28, 1989 ) is an American football linebacker who is currently a free agent. Thomas Keiser played college football at Stanford University.	0	1	0.57949626	0.4205037
The Audi V8 competed with much smaller and smaller Mercedes 190, BMW M3 and slightly lighter Opel Omega 3000 during its presence in the DTM. 	 The Audi V8 competed with significantly smaller and lighter Mercedes 190, BMW M3 and slightly smaller Opel Omega 3000 during its DTM presence.	1	0	0.014115025	0.9858849
The County of Lambton consisted of the Townships of Bosanquet, Warwick, Plympton, Sarnia, Moore, Enniskillen, and Brooke, and the Town of Sarnia. 	 The county of Lambton consisted of townships of Bosanquet, Warwick, Plympton, Sarnia, Moore, Enniskillen and Brooke and the city of Sarnia.	1	0	0.003556931	0.9964431
The first Foreman of Signals course was in 1951 and the 86th and 87th courses are the current race course. 	 The first Foreman of Signals course was in 1951 and the current courses are the 86th and 87th running of the course.	0	1	0.9993049	0.0006950608
During his election campaign, he twice debated McCain, once in Tucson, and once in Flagstaff. 	 During his campaign, he debated McCain twice, once in Flagstaff and once in Tucson.	0	1	0.9989832	0.0010167835
The ecclesiastical prelate of Itaituba is a territorial prelature in the city of Itaituba in the Roman - Catholic territorial province of Belém do Pará in Brazil. 	 The Territorial Prelature of Itaituba is a Roman Catholic territorial prelature located in the city of Itaituba in the Ecclesiastical province of Belém do Pará in Brazil.	1	0	0.055045944	0.944954
The Communists firmly believed that the Central Intelligence Agency financially and otherwise discreetly supported these protests. 	 The communists strongly believed that the Central Intelligence Agency discreetly supported these protests, financially and otherwise.	0	1	0.9960995	0.0039004579
Claudia is the female form of Claudia and may refer to : 	 Claudia is the female form of Claudius and may refer to :	1	0	0.0067813485	0.9932187
Upstream is the decommissioned Michigan Central Railway Bridge, which competed with its predecessor, the Rapids Bridge whirlpool, with the Niagara Cantilever Bridge for rail transport. 	 Just upstream is the disused Michigan Central Railway Bridge which with its predecessor the Whirlpool Rapids Bridge competed for rail traffic with the Niagara Cantilever Bridge.	1	0	0.0072494983	0.9927505
The Italian television series AleX was produced by Giorgio Schottler, Guglielmo Duccoli and Alfredo Castelli and written by videotime. 	 AleX is an Italian television series. The series was written by Alfredo Castelli, Guglielmo Duccoli and Giorgio Schottler and produced by Videotime.	1	0	0.11831122	0.88168883
The previous average is more important for high values of formula _ 2. 	 For high values of Formula 2 the current average is more important.	1	0	0.008721195	0.9912788
In 2009, Antonio Antonio became third player in Asia - Continental - Chess - Championship and was the first player in the history of the Philippines to qualify for the World Cup later in 2009. 	 Antonio finished third in the 2009 Asia Continental Chess Championship and became the first player in the Philippines'history to qualify for the World Cup later in 2009.	0	1	0.50845236	0.4915476
He married Mary, the daughter of Brooke of Selston, Nottingham, and was succeeded by his eldest son, Richard. 	 He married Mary, the daughter of Timothy Pusey of Selston, Nottingham, and was succeeded by his eldest son, Richard.	1	0	0.0043494655	0.9956506
On June 25, 1866, he was appointed bishop of ` ` Nisa in Lycia and titular bishop of Velletri. 	 On June 25, 1866, he was appointed titular bishop of ` ` Nisa in Lycia, and the Bishop of Velletri.	1	0	0.19178706	0.80821294
These innovations achieved the maximum increased capacity of a BRT system to 35, 000 passengers per hour. 	 With these innovations, the maximum achieved capacity of a BRT system has been increased to 35, 000 passengers per hour.	1	0	0.006816242	0.9931838
Janice refuses to pose with the snake and Marcus poses him, but then allows him to return and he fires. 	 Janice refuses to pose with the snake and Marcus institutes him, but then allows him to return and he fires.	1	0	0.003987194	0.9960128
Eucalyptus Stock Exchange, commonly known as Bald Island Marlock or small Yate, is a bushy tree or mallee native to the southern coast of Western Australia. 	 Eucalyptus conferruminata, commonly known as Bald Island marlock or small yate, is a bushy tree or mallee native to the south coast of Western Australia.	1	0	0.0050597317	0.9949403
Furthermore, a triple threat match for the United States Championship between Champion Kofi Kingston, The Miz and Jack Swagger was. 	 Furthermore, a triple threat match for the United States Championship between Champion Jack Swagger, The Miz and Kofi Kingston was.	1	0	0.01090475	0.9890953
Filming took place in Connecticut for the scenes set in Cape Town, South Africa. 	 For the scenes in Connecticut the filming took place in Cape Town, South Africa.	1	0	0.004510653	0.9954893
The Cross Bronx Westbound serves south of Tremont Park, junction 3, which serves Third Avenue. 	 Passing south of Tremont Park, the Cross Bronx westbound serves exit 3, which serves Third Avenue.	1	0	0.014257694	0.98574233
The music performed as Bob ` ` Blackadder'' is'' Fantasia on Greensleeves'' by Vaughan Williams. 	 The music that is performed as Blackadder courts'' Bob ` ` is'' Fantasia on greensleeves'' by Vaughan Williams.	1	0	0.3990673	0.60093266
A Peri whose force appears in her hair is in Elizabeth Ann Scarborough's novel of 1984, ` ` The Harem of Aman Akbar''. 	 A peri, whose power is in her hair, appears in Elizabeth Ann Scarborough's 1984 novel ` ` The Harem of Aman Akbar''.	1	0	0.0035441918	0.9964557
In November 1989, Delaney was a member of the New York Stock Exchange and became Senior Managing Director at Henderson Brothers, Inc. and Bear Wagner. 	 In November 1989, Delaney became a member of the New York Stock Exchange and was senior managing director with Henderson Brothers, Inc. and Bear Wagner.	1	0	0.10247953	0.8975205
` ` Cosmic Explorer'' was published in four different formats by Universal Music Japan, Universal J and Parfum Records on April 6, 2016. 	 ` ` Cosmic Explorer'' was released in four different formats by Universal Japan, Universal Music and Parfum Records on April 6, 2016.	1	0	0.005945318	0.99405473
Passing south of Third Avenue, the Cross Bronx westbound serves exit 3, which serves Tremont Park. 	 The Cross Bronx Westbound serves south of Third Avenue, junction 3, which serves Tremont Park.	1	0	0.004106732	0.99589324
This is a list of programming languages optimized for sound production, algorithmic composition, and sound synthesis. 	 This is a list of programming languages that are optimized for sound production, sound composition, and algorithmic synthesis.	1	0	0.0038317295	0.9961682
He then taught school in Cleveland, OH, and from 1856 - 1859 was the actress ’ superintendent of schools in Toledo. 	 He then taught school in Cleveland, OH and was the acting superintendent of schools in Toledo from 1856 - 1859.	1	0	0.006400039	0.9936
In 1915 bus service began between Overlea and Belair ` ` Jitney buses'', which operated for several years. 	 In 1915, bus service called between Overlea and Belair began ` ` jitney buses.'' These operated for several years.	0	1	0.82757825	0.17242178
A parish church was founded in 1591, but with an influx of Catholics in the 18th century a Catholic majority was established. 	 A parish church was built in 1591, however with an influx of Catholics in the 18th century, a Catholic majority was established.	1	0	0.03571389	0.9642861
Northamptonshire was a county constituency in North Northamptonshire, represented at the House of Commons of the United Kingdom Parliament. 	 Northamptonshire was a county constituency in Northamptonshire, represented in the House of Commons of the United Kingdom Parliament.	1	0	0.0033017755	0.99669826
An atoll in France, Polynesia Niau is named Aleksey Greig after Greig. 	 One atoll in French - Polynesia Niau is named after Aleksey Greig Greig.	1	0	0.41466072	0.58533925
A Peri whose power is in her hair appears in Elizabeth Ann Scarborough's novel ` ` The Harem of Aman Akbar'' of 1984. 	 A Peri whose force appears in her hair is in Elizabeth Ann Scarborough's novel of 1984, ` ` The Harem of Aman Akbar''.	1	0	0.003360556	0.9966395
The pc1000 and pc1500 platforms were described in 2006, using the VIA C3 processors. The pc3500 was introduced in August 2007 using the VIA C7. 	 The pc1000 and pc1500 platforms were described in 2006 with the VIA C3 processors and the pc3500 was introduced with the VIA C7 in August 2007.	0	1	0.70953774	0.29046223
1i Productions is an American board game publisher. It was founded in 2004 by Jenna, William and Colin Byrne. 	 1i Productions is an American board game, founded by Jenna, William and Colin Byrne in 2004.	1	0	0.006118865	0.9938811
These were common in the United Kingdom, but in Europe, at least for large locomotives, it is relatively rare. 	 These were rare in the United Kingdom, but relatively frequent in Europe, at least for large locomotives.	1	0	0.065609805	0.93439025
With Viki again under the influence of her dissociative identity disorder, her icy alternate personality Jean Randolph forces David to divorce Tina in exchange for his freedom. 	 With Viki again under the influence of her dissociative identity disorder, her icy alternative personality Jean Randolph David forces himself to divorce for his freedom from Tina in exchange.	1	0	0.005629931	0.99437004
Where is a square - free polynomial and is a polynomial of lower degree than. 	 Where is a square - free polynomial and is a polynomial of lower than.	1	0	0.004847263	0.9951527
In other articles it applauded the economic ideas underlying the Schuman Plan and praised the expansion of the European Common Market. 	 In other articles, it praised the economic ideas underlying the Schuman plan and applauded for the expansion of the European common market.	0	1	0.9989993	0.0010006635
The Consonant - Ejective is a sort of velar sound that is used in some spoken languages The symbol in the International Phonetic Alphabet that represents this sound. 	 The Velar - Ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet that represents that sound.	1	0	0.0032888015	0.99671113
Field greens and root plants were generally not cultivated and were gathered seasonally when they grew in the wild. 	 Field greens and root plants were generally not cultivated and grew seasonally when they were in the wild.	1	0	0.007902303	0.99209774
An EP called Dido Live with three of the seventeen live tracks on the DVD was released digitally on June 21, 2005 exclusively in the iTunes Store. 	 An EP called Dido Live with three of the seventeen live tracks on the DVD was released exclusively via the iTunes Store digitally on June 21, 2005.	1	0	0.0053245453	0.9946754
Mabvuku High School, is a secondary school in the Harare, Zimbabwe, suburb of Mabvuku. 	 Mabvuku High School, is a high school in the Mabvuku suburb of Harare, Zimbabwe.	1	0	0.13319162	0.86680835
It was Furnished by Richard Creed, built by George Edwards and designed by Collins and Geoffrey of Monmouth. 	 It was built by Richard Creed, George Edwards and designed by Collins and Geoffrey of Monmouth.	1	0	0.026845545	0.9731545
Financial regulators sometimes share the worldview of their regulated entities through sectoral regulation. 	 With financial regulation, sectoral regulators sometimes share the world view of their regulated entities.	1	0	0.1826867	0.8173133
Although the Rugby - Union in Slovenia was the main centre for sport in the former Yugoslavia - a lot of rugby was still being played in Croatia. 	 Although rugby union in Slovenia was the main centre for the sport in the former Yugoslavia, there was still quite a bit of rugby played in Croatia.	1	0	0.004040228	0.9959598
João Martins Pena and Francisca de Paula Julieta Pena was born in Rio de Janeiro to Pena Martins. 	 Was born Martins Pena in Rio de Janeiro, João Martins Pena and Francisca de Paula Julieta Pena.	1	0	0.30219254	0.69780743
There are regular, or irregular, essential contributions from groups in the formula 11 with Abelianizations Formula 285 of types 	 There are irregular, essential, resp. regular contributions from groups formula _ 11 with abelianizations formula _ 285 of the types	1	0	0.016649919	0.98335016
Ibn Amira was born in the province of Alzira in Valencia. 	 Ibn Amira was born at Alzira in the province of Valencia.	1	0	0.029930204	0.9700698
The cultivation was introduced in 1880 by Fernando Heydrich in Matanzas in Cuba. 	 In Matanzas its cultivation was introduced in 1880, by Fernando Heydrich in Cuba.	1	0	0.010832706	0.98916733
But the Red Bulls lost the 1st round of the playoffs. 	 The Red Bulls made but lost the 1st round of the playoffs.	0	1	0.95060563	0.04939434
Proposals from the Met to extend south from Paddington to South Kensington and east from Moorgate to Tower Hill were accepted and received royal assent on 29 July 1864. 	 Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted and received royal consent on July 29, 1864.	0	1	0.9979354	0.0020645938
The Divine Word College of Urdaneta opened its pre - elementary department in 2003 and its elementary department in 2005. 	 The Divine Word College of Urdaneta opened its preparatory department in 2003 and in 2005 its elementary department.	0	1	0.6639292	0.3360708
On June 21, 2016, Debbie Matenopoulos replaced Cristina Ferrare as his new cohost. 	 On June 21, 2016, Debbie Matenopoulos replaced Cristina Ferrare as his new boss.	1	0	0.0048940904	0.99510586
In 1645 during the English Civil War a Parliamentarian force from Newport Pagnell surprised a platoon of eighteen Royalists stationed in Finmere. 	 During the English Civil War, a parliamentary force from Newport Pagnell surprised a train of eighteen royalists stationed in Finmere in 1645.	1	0	0.0035597205	0.99644023
1i Productions is an American board game, founded by Jenna, William and Colin Byrne in 2004. 	 1i Productions is an American board game publisher. It was founded in 2004 by Colin Byrne, William and Jenna.	1	0	0.008260832	0.99173915
They showed that the algorithm AltMinComplete can restore Formula 9 in incoherent steps by observing the Formula 203 random entries of a Formula 206 matrix formula. 	 They showed that by observing formula _ 203 random entries of an incoherent matrix formula _ 9, AltMinComplete algorithm can recover formula _ 9 in formula _ 206 steps.	1	0	0.01709646	0.98290354
With Viki once again under the influence of her dissociative identity disorder, her icy alternative personality Jean Randolph David forces himself to divorce in exchange for his freedom from Tina. 	 With Viki again under the influence of her dissociative identity disorder, her icy alternate personality Jean Randolph forces David to divorce Tina in exchange for his freedom.	1	0	0.008765907	0.9912341
Andrew McLennan Andrew Snoid is a New Zealand musician, singer and songwriter. 	 Andrew McLennan born Andrew Snoid is a New Zealand musician, singer, and songwriter.	1	0	0.44811848	0.55188155
That I have lost that I left. 	 That I left that I have lost.	0	1	0.55194324	0.4480567
Aldro was founded in Meads in Eastbourne in 1898 and moved to its present home in 1940, the former residence of Sir Edgar Horne, 1st Baronet. 	 Aldro was founded at Meads in Eastbourne in 1898 and moved to its former home, the present residence of Sir Edgar Horne, 1st Baronet, in 1940.	1	0	0.031979434	0.9680206
The museum is centrally located in Jiangbeizui CBD, near the confluence of the Yangtze River and the Jialing River. 	 The museum is centrally located in Jiangbeizui CBD, near the confluence of the Jialing River and the river Yangtze.	0	1	0.9841022	0.01589781
Lusaghbyur ( formerly romanised as Lusakhpyur ; Svanverdi and Svan ) is a village in the Shirak province of Armenia. 	 Lusaghbyur ( also Romanized as Lusakhpyur ; formerly, Svanverdi and Svan ) is a village in the Shirak Province of Armenia.	1	0	0.12043053	0.8795695
This genus is currently classified in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the now invalid family, polychrotidae. 	 This species is now in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the currently invalid family, polychrotidae.	0	1	0.9994185	0.0005815571
Louise Gade ( born 15 June, 1972, in Aarhus ) is a Danish cand. jur., president of Thyborøn VIA University College and former mayor of Aarhus, Denmark. 	 Louise Gade ( born June 15, 1972 ) is a Danish candidate, president of VIA University College in Aarhus and a former mayor of Aarhus, Denmark.	1	0	0.36465448	0.6353455
May 1976 : ` ` It is a lemon'', written and compiled by Bob Austin, directed by Bob Austin ` ` Colin Williams''. 	 May 1976 : ` ` It's a Lemon'', written & compiled by Bob Austin & Colin Williams, directed by Bob Austin	1	0	0.10795623	0.8920437
In 1912, the Indian National Congress held its 27th session in Bankipore under the presidency of Rao Bahadur Raghunath Narasinha Mudholkar from Amravati, Central Provinces and Berar. 	 In 1912, Indian National Congress held its 27th session at Bankipore, under the Presidency of Rao Bahadur Raghunath Narasinha Mudholkar from Central Provinces of Amravati and Berar.	1	0	0.007895442	0.99210453
He served as a missionary for the LDS Church in Nevada and was a bishop in Czechoslovakia. 	 He served as a missionary for the HLT church in Nevada and was a bishop in Czechoslovakia.	1	0	0.0033238614	0.9966761
This genus is presently in the family of lizards known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the now invalid family, Polychrotidae. 	 This genus is currently classified in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the now invalid family, polychrotidae.	0	1	0.84888685	0.15111317
An EP called Dido Live with three of the seventeen live tracks on the DVD was released digitally on June 21, 2005 exclusively via the iTunes Store. 	 An EP called Dido Live with three of the seventeen live tracks on the DVD was digitally released exclusively on the iTunes Store on June 21, 2005.	1	0	0.0044806935	0.9955193
That I left that I have lost. 	 That I lost, That I left.	0	1	0.94556314	0.054436818
In Cuba its cultivation was introduced in 1880, by Fernando Heydrich in Matanzas. 	 Its cultivation was introduced by Fernando Heydrich in Cuba in 1880.	1	0	0.031077411	0.96892256
Daudkhali is a village in Barisal Division in the Pirojpur district in southwestern Bangladesh. 	 Daudkhali is a village in Pirojpur District in the Barisal Division of southwestern Bangladesh.	0	1	0.99932706	0.0006729538
Three years later he won a silver medal in the same competition at the European Championships in Hahnenklee for western Germany. 	 Three years later, he won a silver medal in the same event for Hahnenklee at the European championships in West Germany.	1	0	0.2471463	0.75285375
In 1938 he became the government anthropologist of the anglo - Egyptian Sudan and led fieldwork with the Nuba. 	 In 1938 he became the Government Anthropologist of the Egyptian - Anglo Sudan and conducted fieldwork with the Nuba.	1	0	0.20365924	0.79634076
The wrestler then jumps forward and swings around to fall backwards and drop the opponent's head into the mat. 	 The wrestler jumps around and swings forward to fall back and drop the opponent's head into the mat.	1	0	0.005303814	0.99469614
The owner of the land at the time was a Mr Johnson, and he agreed a 99 - year lease with a Mr Leslie Vernon Calcutt. 	 The holder of the country was a Mr Johnson at the time, and he agreed a 99 - year - lease with a Mr Leslie Vernon Calcutt.	1	0	0.0038799034	0.9961201
Wenceslaus did not enjoy his victory for long. He died on 23 September 1253 and Ottokar II succeeded him. 	 Wenceslaus did not long enjoy his victory, he died on 23 September 1253 and Ottokar II.	1	0	0.004456796	0.9955432
In January 2013, it was announced that after the closure of Disney Interactive, Warren Spector had left the Junction Point Studios. 	 In January 2013, it was announced that Warren Spector had left Disney Interactive following the closure of Junction Point Studios.	1	0	0.0041324724	0.9958675
In 1963, Roy joined the Communist Party of India and led trade union movements in the Kolkata area of Bansdroni. 	 In 1963, Roy joined the Communist Party of India and led trade union movements in Bansdroni in Kolkata.	1	0	0.0067834524	0.9932166
The Consonant - Ejective is a kind of velar sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents this sound. 	 The Velar - Ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which is this sound.	1	0	0.004316864	0.9956832
Njan Piranna Nattil is an Indian Malayalam film produced by P Chandrakumar in 1985 and directed by P Chandrakumar. 	 Njan Piranna Nattil is a 1985 Indian Malayalam film, directed by P Chandrakumar and produced by P Chandrakumar.	0	1	0.9747713	0.025228713
For normal cylindrical projections, the geometry of the infinitesimal elements 	 The geometry of the normal cylindrical elements results for infinitesimal projections	1	0	0.08810121	0.9118988
An atoll in France, Polynesia Niau is called after Greig Aleksey Greig. 	 One atoll in French - Polynesia Niau is named after Aleksey Greig Greig.	1	0	0.006970747	0.9930293
` ` Cosmic Explorer'' was released in four different formats by Universal Japan, Universal Music and Parfum Records on April 6, 2016. 	 “ Cosmic Explorer ” was released in four different formats by Universal Music Japan, Universal J and Perfume Records on April 6th, 2016.	1	0	0.011767159	0.9882329
The clubhouse was built by Curtis, for the then sum of $ 60, 000, and rented it for a large charge to the club. 	 The clubhouse was built by Curtis, for the then - large sum of $ 60, 000, and rented it to the club for a nominal fee.	1	0	0.0076632956	0.9923367
Today, the castle houses changing museum exhibits, and hosts several ethnographic collections. 	 Today, the castle houses changing museum exhibits and accommodates several ethnographic collections.	1	0	0.004400332	0.9955996
January 12, 1978 : Cambridge United - Manager Ron Atkinson is appointed manager of West Bromwich Albion. 	 January 12, 1978 : Ron Atkinson, the manager of West Bromwich Albion, is appointed manager of Cambridge United.	1	0	0.28725678	0.7127432
A Peri whose power is in her hair appears in Elizabeth Ann Scarborough ’ s novel ` ` The Harem of Aman Akbar'' from 1984. 	 A Peri whose force appears in her hair is in Elizabeth Ann Scarborough's novel of 1984, ` ` The Harem of Aman Akbar''.	1	0	0.0033660347	0.99663395
Prominent space is given in Mallock's'' The Conservative Mind ` `. 	 Russell Kirk is given prominent space in Mallock's ` ` The Conservative Mind''.	1	0	0.35630614	0.64369386
Bonnie Bedelia Culkin ( born March 25, 1948 in Bonnie Bedelia ) is an American American actress. 	 Bonnie Bedelia ( born Bonnie Bedelia Culkin, March 25, 1948 ) is an American actress.	1	0	0.058819618	0.94118035
In January 2013, it was announced that Warren Spector Disney Interactive had left after the closure of the Junction Point Studios. 	 In January 2013, it was announced that Warren Spector had left Disney Interactive following the closure of Junction Point Studios.	0	1	0.6739866	0.3260134
